lon,lat,proj_lon,proj_lat,distance_to_closest_station
152,-37,1601539.7740014195,-1073380.0390763998,186.70615234067677
152,-36,1617402.9252768594,-963386.1043667807,165.5242120349756
152,-35,1633218.5591978915,-853721.6515291778,113.38969542907438
152,-34,1648992.1611365906,-744348.6453934414,70.52066679870029
152,-33,1664729.093293676,-635229.9048506283,22.244983420809582
152,-32,1680434.6069825923,-526329.0176760673,37.65650333285164
152,-31,1696113.8541747741,-417610.2604753475,62.35089415218392
152,-30,1711771.8983866372,-309038.52319471375,38.594574372477986
152,-29,1727413.7249808267,-200579.23769296013,38.56800993038679
152,-28,1743044.250947297,-92198.30992013,24.29485597501211
152,-27,1758668.334223721,16137.944709514684,49.37590094919126
152,-26,1774290.7826094395,124462.86312617094,56.34066189431051
152,-25,1789916.3623225598,232809.4939387959,4.873801148529081
152,-24,1805549.8062458057,341210.65461122367,57.522334296871904
152,-23,1821195.8219032388,449698.98677217547,137.58495792848186
152,-22,1836859.0992069622,558307.0099303375,216.2272719066601
152,-21,1852544.3180103153,667067.1738476595,286.63096165487985
152,-20,1868256.155501841,776011.909808587,319.45162958048314
152,-19,1883999.2934724062,885173.6810097365,377.8565753008039
152,-18,1899778.4254862657,994585.0322835591,446.49309094760383
152,-17,1915598.2639855414,1104278.63936024,518.0188472574819
152,-16,1931463.5473565003,1214287.3578647834,596.1196883553736
152,-15,1947379.046985205,1324644.2722403705,683.2453434185372
152,-14,1963349.574329472,1435382.7447848038,741.6177747021362
152,-13,1979379.988033662,1546536.464983941,797.3450835886921
152,-12,1995475.201112623,1658139.499324645,863.6569586319479
152,-11,2011640.1882310666,1770226.34176942,934.4413028151629
153,-44,1570763.8478356397,-1868155.0880391411,426.4306761531601
153,-43,1588028.8583182734,-1754830.954347548,406.0291632203223
153,-42,1605198.2752674394,-1642134.2778114348,389.6368902000536
153,-41,1622279.2477829512,-1530018.1331454753,400.3685778687743
153,-40,1639278.6728376,-1418437.2499765384,421.122981696945
153,-39,1656203.2171111319,-1307347.8695297546,345.4250910171058
153,-38,1673059.3370755122,-1196707.6127927916,293.14432162335544
153,-37,1689853.297525736,-1086475.3588832552,270.969703941932
153,-36,1706591.188727137,-976611.1324971298,249.1733755123386
153,-35,1723278.942330122,-867075.9994475876,197.97226650036237
153,-34,1739922.3461860078,-757831.9694167516,156.52299351068297
153,-33,1756527.0581827299,-648841.9051408162,93.78115597656853
153,-32,1773098.619206307,-540069.4373335589,50.430424416332066
153,-31,1789642.4653227422,-431478.8847267214,33.05649497799214
153,-30,1806163.9392653538,-323035.1786694345,33.67942093214859
153,-29,1822668.3013040663,-214703.79178433682,15.62182497764012
153,-28,1839160.7395658446,-106450.67022625332,2.962217306202367
153,-27,1855646.3798690613,1757.8308686277426,9.082705289629766
153,-26,1872130.295128982,109955.00911854062,39.42658975175184
153,-25,1888617.5143867312,218173.87416047847,65.45352765072232
153,-24,1905113.0315098404,326447.2047588863,103.82170578184696
153,-23,1921621.8136088285,434807.6040504437,204.46357824166986
153,-22,1938148.809211083,543287.5531958063,288.35568026565437
153,-21,1954698.9562305573,651919.4636911349,367.84754418760605
153,-20,1971277.189769464,760735.7285768851,417.27297336401455
153,-19,1987888.449786125,869768.772768048,464.0036157023387
153,-18,2004537.6886614694,979051.1027191717,530.0471678180934
153,-17,2021229.8786952721,1088615.3556281915,598.4353258570683
153,-16,2037970.0195620898,1198494.348375722,671.304058069447
153,-15,2054763.1457559778,1308721.1263907196,750.0788264676562
153,-14,2071614.3340524167,1419329.012629118,836.0698218842855
153,-13,2088528.7110154354,1530351.6568490646,889.4961786843969
153,-12,2105511.460577694,1641823.0853651399,949.7460497937627
153,-11,2122567.8317212667,1753777.751463485,1018.4192188938482
